line_id,document_ids,tier,score,confidence,auto_post,amount_diff_paise,evidence,n_docs
BL-000848,SETL-setl_00000102,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004850,1
BL-000863,SETL-setl_00000103,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004939,1
BL-000870,SETL-setl_00000104,t1_settlement,1.0,0.985,yes,0,payout_utr=900000004975,1
BL-000878,SETL-setl_00000105,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005010,1
BL-000898,SETL-setl_00000107,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005096,1
BL-000902,SETL-setl_00000106,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005023,1
BL-000912,SETL-setl_00000108,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005139,1
BL-000928,SETL-setl_00000109,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005218,1
BL-000936,SETL-setl_00000110,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005238,1
BL-000945,SETL-setl_00000111,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005257,1
BL-000958,SETL-setl_00000112,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005294,1
BL-000975,SETL-setl_00000114,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005444,1
BL-000977,SETL-setl_00000113,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005365,1
BL-000995,SETL-setl_00000115,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005463,1
BL-001001,SETL-setl_00000116,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005508,1
BL-001014,SETL-setl_00000117,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005522,1
BL-001025,SETL-setl_00000118,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005619,1
BL-001038,SETL-setl_00000119,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005647,1
BL-001054,SETL-setl_00000121,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005659,1
BL-001055,SETL-setl_00000120,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005658,1
BL-001074,SETL-setl_00000122,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005715,1
BL-001084,SETL-setl_00000123,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005762,1
BL-001094,SETL-setl_00000124,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005784,1
BL-001107,SETL-setl_00000125,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005834,1
BL-001118,SETL-setl_00000126,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005842,1
BL-001141,SETL-setl_00000128,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005922,1
BL-001142,SETL-setl_00000127,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005886,1
BL-001170,SETL-setl_00000129,t1_settlement,1.0,0.985,yes,0,payout_utr=900000005974,1
BL-001183,SETL-setl_00000130,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006053,1
BL-001189,SETL-setl_00000131,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006088,1
BL-001204,SETL-setl_00000132,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006147,1
BL-001221,SETL-setl_00000134,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006240,1
BL-001223,SETL-setl_00000133,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006162,1
BL-001239,SETL-setl_00000135,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006290,1
BL-001254,SETL-setl_00000136,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006357,1
BL-001268,SETL-setl_00000137,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006419,1
BL-001282,SETL-setl_00000138,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006508,1
BL-001300,SETL-setl_00000139,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006581,1
BL-001315,SETL-setl_00000141,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006690,1
BL-001317,SETL-setl_00000140,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006667,1
BL-001336,SETL-setl_00000142,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006778,1
BL-001345,SETL-setl_00000143,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006851,1
BL-001359,SETL-setl_00000144,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006941,1
BL-001369,SETL-setl_00000145,t1_settlement,1.0,0.985,yes,0,payout_utr=900000006957,1
BL-001388,SETL-setl_00000146,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007007,1
BL-001405,SETL-setl_00000147,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007096,1
BL-001413,SETL-setl_00000148,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007145,1
BL-001423,SETL-setl_00000149,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007175,1
BL-001434,SETL-setl_00000150,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007239,1
BL-001454,SETL-setl_00000153,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007452,1
BL-001456,SETL-setl_00000151,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007306,1
BL-001457,SETL-setl_00000152,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007356,1
BL-001478,SETL-setl_00000154,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007518,1
BL-001491,SETL-setl_00000155,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007584,1
BL-001497,SETL-setl_00000156,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007678,1
BL-001514,SETL-setl_00000157,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007758,1
BL-001529,SETL-setl_00000158,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007843,1
BL-001547,SETL-setl_00000160,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007930,1
BL-001548,SETL-setl_00000159,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007913,1
BL-001570,SETL-setl_00000161,t1_settlement,1.0,0.985,yes,0,payout_utr=900000007963,1
BL-001582,SETL-setl_00000162,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008040,1
BL-001590,SETL-setl_00000163,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008085,1
BL-001600,SETL-setl_00000164,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008182,1
BL-001613,SETL-setl_00000165,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008197,1
BL-001631,SETL-setl_00000167,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008266,1
BL-001632,SETL-setl_00000166,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008234,1
BL-001648,SETL-setl_00000168,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008339,1
BL-001659,SETL-setl_00000169,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008350,1
BL-001676,SETL-setl_00000170,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008423,1
BL-001688,SETL-setl_00000171,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008518,1
BL-001700,SETL-setl_00000172,t1_settlement,1.0,0.985,yes,0,payout_utr=900000008544,1
